,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,PRECTOTCORR,factor_temp,eficiencia,POT_SUMINISTRADA,TIPO_DIA
20251,2019,4,24,19,0.0,0.0,11.34,0.56,1.00521,91.67,0.0,LLUVIOSO
20252,2019,4,24,20,0.0,0.0,10.96,0.65,1.00521,91.74,0.0,LLUVIOSO
20253,2019,4,24,21,0.0,0.0,10.88,0.69,1.00521,91.77,0.0,LLUVIOSO
20254,2019,4,24,22,0.0,0.0,10.76,0.62,1.00521,91.75,0.0,LLUVIOSO
20255,2019,4,24,23,0.0,0.0,10.46,0.66,1.00521,91.74,0.0,LLUVIOSO
20256,2019,4,25,0,0.0,0.0,10.01,1.11,1.00521,91.74,0.0,LLUVIOSO
20257,2019,4,25,1,0.0,0.0,9.37,1.08,1.00521,91.76,0.0,LLUVIOSO
20258,2019,4,25,2,0.0,0.0,8.65,0.76,1.00521,91.8,0.0,LLUVIOSO
20259,2019,4,25,3,0.0,0.0,7.78,0.51,1.00521,91.85,0.0,LLUVIOSO
20260,2019,4,25,4,0.0,0.0,7.08,0.41,1.00521,91.91,0.0,LLUVIOSO
20261,2019,4,25,5,10.42,0.27,6.55,0.17,1.00521,91.97,35.77434379190341,LLUVIOSO
20262,2019,4,25,6,102.3,0.38,6.7,0.09,1.00521,92.06,351.3225786443227,LLUVIOSO
20263,2019,4,25,7,276.26,0.52,7.87,0.11,1.00521,92.12,944.2728238655462,LLUVIOSO
20264,2019,4,25,8,438.75,0.57,9.59,0.1,1.00521,92.17,1488.600976153717,LLUVIOSO
20265,2019,4,25,9,557.73,0.58,11.1,0.09,1.00521,92.2,1879.6259531796286,LLUVIOSO
20266,2019,4,25,10,613.55,0.55,12.43,0.2,1.00521,92.21,2055.112859426857,LLUVIOSO
20267,2019,4,25,11,752.14,0.63,13.51,0.36,1.00521,92.22,2506.7981331882015,LLUVIOSO
20268,2019,4,25,12,835.88,0.7,14.22,0.26,1.00521,92.24,2777.1436864316634,LLUVIOSO
20269,2019,4,25,13,720.34,0.63,14.19,0.18,1.00521,92.28,2394.6500061357638,LLUVIOSO
20270,2019,4,25,14,535.96,0.52,13.94,0.11,1.00521,92.29,1784.01573279731,LLUVIOSO
20271,2019,4,25,15,444.8,0.52,13.58,0.04,1.00521,92.31,1483.4240638644367,LLUVIOSO
20272,2019,4,25,16,368.64,0.59,12.86,0.02,1.00521,92.35,1234.1491358350415,LLUVIOSO
20273,2019,4,25,17,187.65,0.49,12.05,0.0,1.00648,92.42,631.8969338767864,LLUVIOSO
20274,2019,4,25,18,48.6,0.41,10.55,0.0,1.00723,92.49,165.05727590615194,LLUVIOSO
20275,2019,4,25,19,0.0,0.0,8.72,0.0,1.00814,92.61,0.0,LLUVIOSO
20276,2019,4,25,20,0.0,0.0,7.19,0.0,1.00891,92.67,0.0,LLUVIOSO
20277,2019,4,25,21,0.0,0.0,6.15,0.0,1.00943,92.67,0.0,LLUVIOSO
20278,2019,4,25,22,0.0,0.0,5.55,0.0,1.00973,92.67,0.0,LLUVIOSO
20279,2019,4,25,23,0.0,0.0,4.88,0.0,1.01006,92.67,0.0,LLUVIOSO
20280,2019,4,26,0,0.0,0.0,4.47,0.0,1.01027,92.67,0.0,SOLEADO
20281,2019,4,26,1,0.0,0.0,3.97,0.0,1.01052,92.67,0.0,SOLEADO
20282,2019,4,26,2,0.0,0.0,3.41,0.0,1.0108,92.67,0.0,SOLEADO
20283,2019,4,26,3,0.0,0.0,3.16,0.0,1.01092,92.67,0.0,SOLEADO
20284,2019,4,26,4,0.0,0.0,3.67,0.0,1.01067,92.67,0.0,SOLEADO
20285,2019,4,26,5,17.97,0.45,4.22,0.0,1.01039,92.67,63.15168310939354,SOLEADO
20286,2019,4,26,6,177.42,0.64,5.23,0.0,1.00989,92.67,620.3447902339435,SOLEADO
20287,2019,4,26,7,393.48,0.73,7.5,0.0,1.00875,92.67,1360.0458704860873,SOLEADO
20288,2019,4,26,8,599.45,0.78,10.91,0.0,1.00705,93.29,2049.67212539241,SOLEADO
20289,2019,4,26,9,764.46,0.79,13.36,0.0,1.00582,93.33,2581.9211385103367,SOLEADO
20290,2019,4,26,10,836.73,0.76,14.97,0.0,1.00502,93.33,2802.2802393386855,SOLEADO
20291,2019,4,26,11,699.2,0.59,16.35,0.0,1.00433,93.31,2324.1992410218472,SOLEADO
20292,2019,4,26,12,873.36,0.73,17.46,0.0,1.00377,93.28,2885.1392572783598,SOLEADO
20293,2019,4,26,13,682.3,0.59,18.22,0.0,1.00339,93.25,2244.14767767541,SOLEADO
20294,2019,4,26,14,714.09,0.7,18.57,0.0,1.00322,93.21,2343.329580776138,SOLEADO
20295,2019,4,26,15,620.84,0.73,18.48,0.0,1.00326,93.2,2038.074886686783,SOLEADO
20296,2019,4,26,16,454.05,0.72,17.95,0.0,1.00353,93.21,1494.9294729983856,SOLEADO
20297,2019,4,26,17,255.5,0.66,16.9,0.0,1.00405,93.23,846.1024074403654,SOLEADO
20298,2019,4,26,18,61.7,0.51,13.91,0.0,1.00555,93.26,207.63512648371494,SOLEADO
20299,2019,4,26,19,0.0,0.0,11.99,0.0,1.00651,93.32,0.0,SOLEADO
20300,2019,4,26,20,0.0,0.0,11.61,0.0,1.0067,93.4,0.0,SOLEADO
20301,2019,4,26,21,0.0,0.0,11.01,0.0,1.007,93.44,0.0,SOLEADO
20302,2019,4,26,22,0.0,0.0,10.25,0.0,1.00738,93.44,0.0,SOLEADO
20303,2019,4,26,23,0.0,0.0,9.3,0.0,1.00785,93.43,0.0,SOLEADO
20304,2019,4,27,0,0.0,0.0,8.17,0.0,1.00842,93.43,0.0,SOLEADO
20305,2019,4,27,1,0.0,0.0,7.1,0.0,1.00895,92.67,0.0,SOLEADO
20306,2019,4,27,2,0.0,0.0,6.23,0.0,1.00939,92.67,0.0,SOLEADO
20307,2019,4,27,3,0.0,0.0,5.76,0.0,1.00962,92.67,0.0,SOLEADO
20308,2019,4,27,4,0.0,0.0,5.35,0.0,1.00983,92.67,0.0,SOLEADO
20309,2019,4,27,5,20.02,0.45,4.9,0.0,1.01005,92.67,70.11566753330139,SOLEADO
20310,2019,4,27,6,182.91,0.65,6.98,0.0,1.00901,92.67,633.8950199792308,SOLEADO
20311,2019,4,27,7,394.15,0.73,9.54,0.0,1.00773,93.57,1361.3127900909792,SOLEADO
20312,2019,4,27,8,597.02,0.77,14.13,0.0,1.00544,93.59,2013.9014093524997,SOLEADO
20313,2019,4,27,9,764.07,0.79,16.44,0.0,1.00428,93.59,2546.2283472812965,SOLEADO
20314,2019,4,27,10,889.03,0.8,17.98,0.0,1.00351,93.57,2937.8930107076003,SOLEADO
20315,2019,4,27,11,955.34,0.8,19.28,0.0,1.00286,93.52,3133.48923185763,SOLEADO
20316,2019,4,27,12,966.02,0.8,20.3,0.0,1.00235,93.46,3149.1841240268377,SOLEADO
20317,2019,4,27,13,915.1,0.8,21.04,0.0,1.00198,93.41,2969.7159053661358,SOLEADO
20318,2019,4,27,14,812.16,0.79,21.33,0.0,1.00184,93.37,2630.4091539690007,SOLEADO
20319,2019,4,27,15,661.83,0.77,21.26,0.0,1.00187,93.32,2143.1756925489694,SOLEADO
20320,2019,4,27,16,474.12,0.74,20.79,0.0,1.00211,93.29,1538.7380439217532,SOLEADO
20321,2019,4,27,17,262.75,0.68,19.69,0.0,1.00266,93.27,857.6249666183605,SOLEADO
20322,2019,4,27,18,63.99,0.51,16.72,0.0,1.00414,93.26,212.17698762990008,SOLEADO
20323,2019,4,27,19,0.0,0.0,14.94,0.0,1.00503,93.29,0.0,SOLEADO
20324,2019,4,27,20,0.0,0.0,14.41,0.0,1.0053,93.33,0.0,SOLEADO
20325,2019,4,27,21,0.0,0.0,13.78,0.0,1.00561,93.34,0.0,SOLEADO
20326,2019,4,27,22,0.0,0.0,12.91,0.0,1.00605,93.33,0.0,SOLEADO
20327,2019,4,27,23,0.0,0.0,11.67,0.0,1.00667,93.32,0.0,SOLEADO
20328,2019,4,28,0,0.0,0.0,10.1,0.0,1.00745,93.3,0.0,SOLEADO
20329,2019,4,28,1,0.0,0.0,8.49,0.0,1.00826,93.27,0.0,SOLEADO
20330,2019,4,28,2,0.0,0.0,7.41,0.0,1.0088,92.67,0.0,SOLEADO
20331,2019,4,28,3,0.0,0.0,6.63,0.0,1.00919,92.67,0.0,SOLEADO
20332,2019,4,28,4,0.0,0.0,5.96,0.0,1.00952,92.67,0.0,SOLEADO
20333,2019,4,28,5,20.73,0.44,5.69,0.0,1.00966,92.67,72.3137648083003,SOLEADO
20334,2019,4,28,6,181.3,0.63,8.05,0.0,1.00848,93.29,629.0841785042523,SOLEADO
20335,2019,4,28,7,391.45,0.72,10.88,0.0,1.00706,93.28,1338.5245382599278,SOLEADO
20336,2019,4,28,8,593.61,0.77,14.85,0.0,1.00508,93.25,1987.6000352567441,SOLEADO
20337,2019,4,28,9,760.3,0.78,18.79,0.0,1.00311,93.24,2492.84031083907,SOLEADO
20338,2019,4,28,10,883.01,0.8,21.27,0.0,1.00187,93.19,2855.2899225030105,SOLEADO
20339,2019,4,28,11,951.26,0.8,22.66,0.0,1.00117,93.13,3050.89550311207,SOLEADO
20340,2019,4,28,12,944.98,0.78,23.65,0.0,1.00068,93.05,3011.8599232856877,SOLEADO
20341,2019,4,28,13,893.16,0.77,24.27,0.0,1.00037,92.98,2834.919114000177,SOLEADO
20342,2019,4,28,14,806.11,0.78,24.44,0.0,1.00028,92.9,2554.023273666052,SOLEADO
20343,2019,4,28,15,637.93,0.74,24.19,0.0,1.00041,92.84,2022.6486073603721,SOLEADO
20344,2019,4,28,16,428.73,0.67,23.54,0.0,1.00073,92.81,1363.7454572226115,SOLEADO
20345,2019,4,28,17,231.29,0.59,22.26,0.0,1.00137,92.81,740.8573068961879,SOLEADO
20346,2019,4,28,18,59.5,0.46,18.86,0.0,1.00307,92.84,194.17554476249467,SOLEADO
20347,2019,4,28,19,0.0,0.0,16.48,0.0,1.00426,92.89,0.0,SOLEADO
20348,2019,4,28,20,0.0,0.0,16.15,0.0,1.00443,92.95,0.0,SOLEADO
20349,2019,4,28,21,0.0,0.0,15.94,0.0,1.00453,92.95,0.0,SOLEADO
20350,2019,4,28,22,0.0,0.0,15.48,0.0,1.00476,92.92,0.0,SOLEADO
20351,2019,4,28,23,0.0,0.0,14.58,0.0,1.00521,92.88,0.0,SOLEADO
20352,2019,4,29,0,0.0,0.0,13.54,0.0,1.00573,92.84,0.0,SOLEADO
20353,2019,4,29,1,0.0,0.0,12.92,0.0,1.00604,92.79,0.0,SOLEADO
20354,2019,4,29,2,0.0,0.0,12.57,0.0,1.00622,92.76,0.0,SOLEADO
20355,2019,4,29,3,0.0,0.0,12.05,0.0,1.00648,92.73,0.0,SOLEADO
20356,2019,4,29,4,0.0,0.0,11.17,0.0,1.00692,92.72,0.0,SOLEADO
20357,2019,4,29,5,18.14,0.36,10.35,0.0,1.00733,92.73,61.8314063885196,SOLEADO
20358,2019,4,29,6,148.8,0.51,11.3,0.0,1.00685,92.75,504.81827379438,SOLEADO
20359,2019,4,29,7,341.67,0.62,12.45,0.0,1.00628,92.77,1152.5062150001822,SOLEADO
20360,2019,4,29,8,547.59,0.7,14.01,0.0,1.0055,92.78,1832.3260043416253,SOLEADO
20361,2019,4,29,9,712.02,0.73,15.99,0.0,1.00451,92.79,2358.1076036398836,SOLEADO
20362,2019,4,29,10,829.41,0.74,17.88,0.0,1.00356,92.79,2719.472951658034,SOLEADO
20363,2019,4,29,11,910.15,0.76,19.4,0.0,1.0028,92.76,2959.102918910918,SOLEADO
20364,2019,4,29,12,926.18,0.77,21.07,0.0,1.00197,92.72,2983.0022480102402,SOLEADO
20365,2019,4,29,13,868.07,0.75,22.46,0.0,1.00127,92.68,2773.650294104926,SOLEADO
20366,2019,4,29,14,748.28,0.72,23.36,0.0,1.00082,92.64,2378.1775203752795,SOLEADO
20367,2019,4,29,15,577.82,0.67,23.46,0.0,1.00077,92.59,1834.4298460096452,SOLEADO
20368,2019,4,29,16,385.84,0.6,23.03,0.0,1.00099,92.56,1227.428266820462,SOLEADO
20369,2019,4,29,17,202.83,0.52,22.02,0.0,1.00149,92.57,648.8603569125848,SOLEADO
20370,2019,4,29,18,55.13,0.41,18.9,0.0,1.00305,92.58,179.3720056928599,SOLEADO
20371,2019,4,29,19,0.0,0.0,15.61,0.0,1.0047,92.61,0.0,SOLEADO
20372,2019,4,29,20,0.0,0.0,14.25,0.0,1.00538,92.65,0.0,SOLEADO
20373,2019,4,29,21,0.0,0.0,13.33,0.0,1.00584,92.66,0.0,SOLEADO
20374,2019,4,29,22,0.0,0.0,12.52,0.0,1.00624,92.65,0.0,SOLEADO
20375,2019,4,29,23,0.0,0.0,11.84,0.0,1.00658,92.63,0.0,SOLEADO
20376,2019,4,30,0,0.0,0.0,11.26,0.0,1.00687,92.6,0.0,SOLEADO
20377,2019,4,30,1,0.0,0.0,10.82,0.0,1.00709,92.57,0.0,SOLEADO
20378,2019,4,30,2,0.0,0.0,10.69,0.0,1.00716,92.55,0.0,SOLEADO
20379,2019,4,30,3,0.0,0.0,10.98,0.0,1.00701,92.54,0.0,SOLEADO
20380,2019,4,30,4,0.0,0.0,11.22,0.0,1.00689,92.55,0.0,SOLEADO
20381,2019,4,30,5,21.44,0.4,11.62,0.0,1.00669,92.57,72.47586902258945,SOLEADO
20382,2019,4,30,6,167.57,0.56,12.6,0.0,1.0062,92.6,563.7609666095472,SOLEADO
20383,2019,4,30,7,373.74,0.68,14.63,0.0,1.00519,92.61,1244.2520163564923,SOLEADO
20384,2019,4,30,8,577.68,0.73,18.64,0.01,1.00318,92.63,1883.1820322088547,SOLEADO
20385,2019,4,30,9,746.58,0.77,22.35,0.13,1.00133,92.64,2385.8748281787366,SOLEADO
20386,2019,4,30,10,870.55,0.78,23.85,0.12,1.00058,92.61,2758.496137079559,SOLEADO
20387,2019,4,30,11,925.64,0.77,24.87,0.14,1.00007,92.57,2915.4385611497114,SOLEADO
20388,2019,4,30,12,895.93,0.74,25.6,0.15,0.9997,92.52,2809.0111989062534,SOLEADO
